1248297556.158,1.2981602756298731,1.8831880729202912,2.828759459372382,1.2981759132753399,1.8832060591855146,2.828789188736388,0.010999917984008789,0.0,0.0
1248297556.169,1.2981759132753399,1.8832060591855146,2.828789188736388,1.2981782206817172,1.8832122862061595,2.8288,0.01100015640258789,0.0,0.0
1248297556.18,1.2981782206817172,1.8832122862061595,2.8288,1.2981733930677277,1.8832118379277176,2.8288,0.009999990463256836,0.0,0.0
1248297556.19,1.2981733930677277,1.8832118379277176,2.8288,1.2981342097346398,1.8832041449431371,2.8286649989271155,0.020999908447265625,0.075,0.24
1248297556.211,1.2981342097346398,1.8832041449431371,2.8286649989271155,1.29806180793454,1.8831884439651718,2.8284,0.021000146865844727,0.075,0.24
1248297556.232,1.29806180793454,1.8831884439651718,2.8284,1.2980545857527248,1.883177603512432,2.828389285592643,0.019999980926513672,0.075,0.241
1248297556.252,1.2980545857527248,1.883177603512432,2.828389285592643,1.2980915999812672,1.8831337857153805,2.8283,0.0409998893737793,0.075,0.241
1248297556.293,1.2980915999812672,1.8831337857153805,2.8283,1.2981095141893733,1.883136799971049,2.8283857135558583,0.019999980926513672,0.075,0.241
1248297556.313,1.2981095141893733,1.883136799971049,2.8283857135558583,1.2981377021607978,1.8831603522136644,2.8286195653526,0.031000137329101562,0.075,0.241
1248297556.344,1.2981377021607978,1.8831603522136644,2.8286195653526,1.2981355934673315,1.883166743511387,2.8286413044605,0.009999990463256836,0.075,0.241
1248297556.354,1.2981355934673315,1.883166743511387,2.8286413044605,1.2981352,1.8831838,2.8287,0.03099989891052246,0.075,0.241
1248297556.385,1.2981352,1.8831838,2.8287,1.2981316,1.883184675,2.828675,0.009999990463256836,0.075,0.241
1248297556.395,1.2981316,1.883184675,2.828675,1.2981137159263003,1.883186551992218,2.828555999542238,0.0410001277923584,0.075,0.241
1248297556.436,1.2981137159263003,1.883186551992218,2.828555999542238,1.2980815563978005,1.8831787531687254,2.8285874994412077,0.020999908447265625,0.075,0.241
1248297556.457,1.2980815563978005,1.8831787531687254,2.8285874994412077,1.297897944394821,1.883182912583819,2.8301071457461435,0.029999971389770508,0.075,0.241
1248297556.487,1.297897944394821,1.883182912583819,2.8301071457461435,1.2977697756945006,1.8832262247653067,2.8315999919107973,0.010999917984008789,0.075,0.24
1248297556.498,1.2977697756945006,1.8832262247653067,2.8315999919107973,1.2967460714613066,1.8835682261697406,2.8414250273187855,0.051000118255615234,0.075,0.24
1248297556.549,1.2967460714613066,1.8835682261697406,2.8414250273187855,1.2961523778032384,1.8837644759097985,2.8460083545812775,0.009999990463256836,0.074,0.238
1248297556.559,1.2961523778032384,1.8837644759097985,2.8460083545812775,1.2949447434704968,1.8841750622354894,2.8550163102553996,0.020999908447265625,0.074,0.238
1248297556.58,1.2949447434704968,1.8841750622354894,2.8550163102553996,1.294448846235178,1.8843674701178956,2.858057122143236,0.009999990463256836,0.074,0.235
1248297556.59,1.294448846235178,1.8843674701178956,2.858057122143236,1.2926382212157594,1.8850737072359738,2.869192858541736,0.0410001277923584,0.074,0.233
1248297556.631,1.2926382212157594,1.8850737072359738,2.869192858541736,1.2920020730462887,1.8853121645797644,2.8732666266358193,0.03099989891052246,0.074,0.232
1248297556.662,1.2920020730462887,1.8853121645797644,2.8732666266358193,1.290733755031367,1.8855600166624447,2.8808624953433966,0.029999971389770508,0.074,0.23
1248297556.692,1.290733755031367,1.8855600166624447,2.8808624953433966,1.2904145907235491,1.885561575014777,2.882581266298112,0.01100015640258789,0.074,0.229
1248297556.703,1.2904145907235491,1.885561575014777,2.882581266298112,1.2890439385966748,1.8857835046115234,2.890656128829865,0.0409998893737793,0.074,0.229
1248297556.744,1.2890439385966748,1.8857835046115234,2.890656128829865,1.2869948541782328,1.886612947282914,2.9043999676436028,0.04999995231628418,0.074,0.227
1248297556.794,1.2869948541782328,1.886612947282914,2.9043999676436028,1.2864716440991262,1.8869235101762898,2.9079940998274965,0.01100015640258789,0.074,0.224
1248297556.805,1.2864716440991262,1.8869235101762898,2.9079940998274965,1.2842171644422191,1.8880907864411225,2.921323329280214,0.0409998893737793,0.074,0.222
1248297556.846,1.2842171644422191,1.8880907864411225,2.921323329280214,1.2831880721050684,1.888120658890122,2.9243344654088053,0.029999971389770508,0.074,0.219
1248297556.876,1.2831880721050684,1.888120658890122,2.9243344654088053,1.2817696738490674,1.88810381533662,2.9282188733142,0.021000146865844727,0.074,0.219
1248297556.897,1.2817696738490674,1.88810381533662,2.9282188733142,1.2810482590792538,1.888211532269296,2.93061509865136,0.009999990463256836,0.074,0.217
1248297556.907,1.2810482590792538,1.888211532269296,2.93061509865136,1.2779072236519693,1.8887327060727717,2.94122902794121,0.05099987983703613,0.074,0.217
1248297556.958,1.2779072236519693,1.8887327060727717,2.94122902794121,1.2751396850559091,1.889561420082016,2.951075120997544,0.031000137329101562,0.074,0.216
1248297556.989,1.2751396850559091,1.889561420082016,2.951075120997544,1.2729087608296907,1.890159623727251,2.958590007152507,0.019999980926513672,0.073,0.214
1248297557.009,1.2729087608296907,1.890159623727251,2.958590007152507,1.270843813800719,1.8903932513191495,2.963552600967481,0.03099989891052246,0.073,0.211
1248297557.04,1.270843813800719,1.8903932513191495,2.963552600967481,1.2671327283106268,1.89073597253406,2.971885749318801,0.031000137329101562,0.073,0.211
1248297557.071,1.2671327283106268,1.89073597253406,2.971885749318801,1.2665627289439805,1.8907979752647528,2.9737963855787277,0.009999990463256836,0.073,0.207
1248297557.081,1.2665627289439805,1.8907979752647528,2.9737963855787277,1.2642920426884834,1.8911094699004822,2.9832592453596596,0.05099987983703613,0.073,0.207
1248297557.132,1.2642920426884834,1.8911094699004822,2.9832592453596596,1.2634097456130902,1.8913223219402893,2.989555547215796,0.019999980926513672,0.067,0.0
1248297557.152,1.2634097456130902,1.8913223219402893,2.989555547215796,1.2618935770760318,1.8916698337616924,3.0002100183582483,0.0410001277923584,0.067,0.0
1248297557.193,1.2618935770760318,1.8916698337616924,3.0002100183582483,1.26026806,1.89171468,3.00718,0.03099989891052246,0.067,0.0
1248297557.224,1.26026806,1.89171468,3.00718,1.2578825167075387,1.8916954904064487,3.0155523864668483,0.031000137329101562,0.067,0.0
1248297557.255,1.2578825167075387,1.8916954904064487,3.0155523864668483,1.256425323541063,1.8917977006749074,3.0186000146718994,0.019999980926513672,0.067,0.0
1248297557.275,1.256425323541063,1.8917977006749074,3.0186000146718994,1.2533355354148983,1.8921362041227576,3.0246720009155323,0.0409998893737793,0.067,0.0
1248297557.316,1.2533355354148983,1.8921362041227576,3.0246720009155323,1.2521331703578313,1.8922104457299338,3.0242485671078536,0.019999980926513672,0.067,0.0
1248297557.336,1.2521331703578313,1.8922104457299338,3.0242485671078536,1.2494022678110748,1.8921838613150914,3.0208846116225896,0.0410001277923584,0.067,0.0
1248297557.377,1.2494022678110748,1.8921838613150914,3.0208846116225896,1.248219405817397,1.8921744364904884,3.0189052702906185,0.03099989891052246,0.067,0.0
1248297557.408,1.248219405817397,1.8921744364904884,3.0189052702906185,1.2459504318420238,1.892579364113996,3.018274991059295,0.019999980926513672,0.067,0.0
1248297557.428,1.2459504318420238,1.892579364113996,3.018274991059295,1.2453764818420237,1.8927934974473293,3.019024991059295,0.009999990463256836,0.067,0.0
1248297557.438,1.2453764818420237,1.8927934974473293,3.019024991059295,1.24162960661392,1.8938184632000248,3.0219555538385463,0.06100010871887207,0.067,0.0
1248297557.499,1.24162960661392,1.8938184632000248,3.0219555538385463,1.2376791363067285,1.8939219933137423,3.020167443098334,0.05099987983703613,0.067,0.0
1248297557.55,1.2376791363067285,1.8939219933137423,3.020167443098334,1.2369513692683873,1.8939874816495246,3.0204465127110423,0.009999990463256836,0.067,0.0
1248297557.56,1.2369513692683873,1.8939874816495246,3.0204465127110423,1.2349178680689719,1.89419617231588,3.0213161339445023,0.031000137329101562,0.067,0.0
1248297557.591,1.2349178680689719,1.89419617231588,3.0213161339445023,1.234013261487018,1.894577066317383,3.022250001192094,0.029999971389770508,0.067,0.0
1248297557.621,1.234013261487018,1.894577066317383,3.022250001192094,1.231179257105274,1.8955500963538456,3.0225689686356723,0.03099989891052246,0.067,0.0
1248297557.652,1.231179257105274,1.8955500963538456,3.0225689686356723,1.2303444218407504,1.8955496382082748,3.0209687699769776,0.019999980926513672,0.067,0.0
1248297557.672,1.2303444218407504,1.8955496382082748,3.0209687699769776,1.2266692485998785,1.8953711391884438,3.0156294114347157,0.039999961853027344,0.067,0.0
1248297557.712,1.2266692485998785,1.8953711391884438,3.0156294114347157,1.2233056721408455,1.8954917843001684,3.0169499992549436,0.051000118255615234,0.067,0.0
1248297557.763,1.2233056721408455,1.8954917843001684,3.0169499992549436,1.2216930631520533,1.895773197323961,3.019637906030337,0.03099989891052246,0.067,0.0
1248297557.794,1.2216930631520533,1.895773197323961,3.019637906030337,1.2195778688590362,1.8960254035697255,3.0218310373744184,0.029999971389770508,0.067,0.0
1248297557.824,1.2195778688590362,1.8960254035697255,3.0218310373744184,1.218772838769239,1.8959633795694366,3.020655522000583,0.020000219345092773,0.067,0.0
